Label,true_cell,extcenterX,extcenterY,centerX,centerY,perimeter,area,ch_perimeter,ch_area,pconvexity,aconvexity
316,True,1602.7372811250516,2101.383082862264,1602.7372811250516,2101.383082862264,754.7077195258245,14506,541.6102761145543,20791.000000000004,0.717642422492833,0.6977057380597372
317,True,1609.7760690466848,1140.7221655551195,1609.776069046685,1140.7221655551195,685.222438151586,12745,558.8873632906331,17669.0,0.8156291040297124,0.7213198256834003
318,True,1643.5117859725233,1938.868064593878,1643.5117859725235,1938.868064593878,918.4894654563448,20745,671.6243015196225,29622.5,0.7312270056205064,0.7003122626381973
319,True,1570.2280058651027,-0.5,1570.228005865103,12.381231671554252,160.91168824543144,1364,159.5390110940886,1411.0,0.9914693757407532,0.966690290574061
320,True,1573.7740963855422,986.7191265060242,1573.7740963855422,986.719126506024,152.95331880577405,1328,148.8281728436247,1494.0,0.9730300329907348,0.8888888888888888
321,True,1608.6091205211728,1212.5806929227124,1608.6091205211726,1212.5806929227124,299.1198410471445,3377,275.01583065037613,4071.5,0.9194168788256032,0.8294240451921897
322,True,1596.4141978759085,2843.5,1596.4141978759085,2829.9038569032978,200.5685424949238,1789,193.339499550108,2079.5,0.9639572444666952,0.8603029574416927
323,True,1587.7269035532995,2023.8395939086295,1587.7269035532995,2023.8395939086292,133.53910524340097,985,129.6308821684949,1085.0,0.970733493625088,0.9078341013824884
324,True,1627.5391779062297,2843.5,1627.53917790623,2787.6417790622995,398.8772003600252,6228,346.60486893143195,7824.499999999999,0.8689513178958025,0.795961403284555
325,True,1659.8817012269737,965.1929093494725,1659.8817012269735,965.1929093494724,1396.2194795587557,30237,902.4713111302432,47662.5,0.6463677984319838,0.6343981117230527
326,True,1593.938168846611,2805.116527942925,1593.9381688466112,2805.116527942925,117.42640687119284,841,116.56651424634134,884.9999999999998,0.9926771784323202,0.9502824858757064
327,True,1770.8251498195546,1959.9675528920966,1770.8251498195543,1959.9675528920968,2720.414572499872,60406,1221.7338455099868,106147.5,0.4490984050226206,0.5690760498363125
328,True,1741.060932642487,222.38339378238345,1741.0609326424872,222.38339378238345,1823.4225817265856,38600,971.0263046426976,65273.49999999997,0.5325294939164568,0.5913579017518598
329,True,1744.4354414527238,2843.5,1744.4354414527238,2738.6359737006887,1589.2072862499358,31940,876.6870920814453,53440.49999999999,0.5516505616773066,0.5976740487083767
330,True,1687.051178807947,-0.5,1687.051178807947,75.72079470198676,922.3229432149742,18875,630.1929903796685,26046.0,0.6832671734078111,0.7246794133456192
331,True,1638.4826839826842,1254.6515151515152,1638.482683982684,1254.6515151515152,118.8111831820431,924,117.55285329597486,970.5,0.9894089945713256,0.9520865533230294
332,True,1687.333267365921,1266.4528992677617,1687.3332673659213,1266.4528992677615,631.5533905932738,10106,496.5579926196647,14823.0,0.7862486371155477,0.6817783174795925
333,True,1658.5597733711047,-0.5,1658.5597733711047,19.213031161473086,179.53910524340097,1765,175.9949854416331,1856.5,0.9802599004993195,0.9507137085914354
334,True,1662.3023758099353,148.31641468682506,1662.3023758099353,148.31641468682506,121.05382386916236,926,120.64434676459116,995.5,0.9966173963656548,0.9301858362631844
