Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
479,0,4704,342.368,1.98293808739743,1182.6356292517,1228.04931972789
480,0,3938,314.587,1.99984330250758,1175.4311833418,1262.91213814119
483,0,768,101.434,1.06609527852856,1139.37109375,63.4791666666667
485,0,3967,338.648,2.30051445083177,1200.64608016133,448.225359213511
488,0,6429,465.602,2.68334420087669,1246.12396951314,583.892207186188
489,0,6433,417.041,2.15146403784938,1231.22306855277,1119.02098554329
490,0,5188,400.589,2.4614340707479,1239.99865073246,1165.05512721665
492,0,4559,414.995,3.00611971758793,1230.36696644001,66.0480368501864
494,0,5502,402.682,2.34527613248292,1236.62777171937,658.2435478008
495,0,3314,273.535,1.79664982773778,1204.68225709113,838.148461074231
497,0,8606,592.938,3.25092808586091,1286.4579363235,488.774575877295
498,0,332,83.082,1.65449682259529,1182.15060240964,126.403614457831
499,0,2576,234.922,1.70487152180412,1218.95574534161,696.644409937888
500,0,770,101.963,1.07444606772775,1188.02857142857,677.568831168831
501,0,738,106.116,1.21421478355689,1188.09891598916,1051.78184281843
502,0,1987,175.442,1.23270571087869,1195.92803220936,608.871665827881
503,0,3832,294.203,1.79745832337348,1230.4018789144,375.704070981211
504,0,10894,657.161,3.15461474302183,1343.68367908941,318.425830732513
506,0,3489,256.359,1.49894709290606,1229.71137861852,100.454571510461
507,0,740,103.899,1.16086348714665,1206.9472972973,426.648648648649
508,0,3763,453.715,4.3533360432522,1292.10762689344,11.5134201435025
509,0,3549,264.284,1.5661230420626,1221.27838827839,1059.88729219498
510,0,4788,322.975,1.73369943660978,1250.01294903926,212.422932330827
514,0,6467,436.657,2.34621673608985,1287.51074686872,432.532395237359
518,0,1173,144.307,1.41275521892421,1234.26427962489,781.653026427962
519,0,3847,302.01,1.88673365499415,1269.91707824279,540.936314010918
521,0,2712,236.063,1.63514509098819,1260.29351032448,766.327802359882
522,0,3090,260.566,1.74850608771907,1265.97313915858,33.0025889967638
523,0,2337,226.28,1.74350727443451,1265.44073598631,260.017115960633
524,0,2073,174.706,1.17167314164539,1243.21707670043,618.295706705258
525,0,1733,150.368,1.03825114791806,1242.78418926717,521.431044431621
526,0,4802,338.921,1.90355284790585,1278.79237817576,1065.06143273636
527,0,440,114.466,2.36968420030309,1296.97272727273,1273.82272727273
529,0,719,101.152,1.13242694365015,1243.73435326843,857.08066759388
530,0,4400,289.175,1.51237311347637,1275.64477272727,900.401818181818
532,0,362,74.117,1.20758366579809,1245.01933701657,288.301104972376
534,0,4932,394.328,2.50889392655618,1317.06103000811,1257.28629359286
535,0,455,87.969,1.35343701415607,1256.71208791209,1272.04175824176
537,0,1238,149.021,1.42746161284506,1270.36429725363,353.983037156704
539,0,6584,488.12,2.87974159222679,1355.6357837181,714.529465370595
540,0,3786,286.372,1.72373552232609,1309.22319070259,1224.84521922874
541,0,2169,202.586,1.50573811178882,1294.63301060396,288.907791609036
542,0,4435,290.333,1.51247886677223,1297.66042841037,857.037429537768
545,0,4541,351.755,2.16829911666474,1326.75335829113,640.573662188945
546,0,3063,274.098,1.9518879028983,1318.66927848515,88.4606594841658
547,0,2190,210.988,1.61756422001844,1311.33196347032,237.371689497717
548,0,583,88.971,1.08048445991764,1285.54030874786,371.437392795883
549,0,2283,207.962,1.50748220902477,1313.65922032413,1146.5094174332
550,0,203,61.828,1.49852673167197,1284.11330049261,90.0935960591133
551,0,554,89.384,1.14762484770073,1290.43682310469,102.916967509025
553,0,5878,438.214,2.59975876262616,1371.28342973801,1124.83463763185
554,0,488,87.92,1.26050819292678,1301.84631147541,406.286885245902
555,0,5257,361.075,1.97354484250465,1368.76222179951,560.402701160358
556,0,689,102.633,1.21659201427751,1311.29027576197,216.390420899855
557,0,3073,244.938,1.5536024965362,1330.8291571754,371.444191343964
558,0,5298,370.106,2.05745541820324,1363.25028312571,791.709701774254
559,0,782,102.997,1.07952457476949,1316.63810741688,1196.82352941176
560,0,1822,183.599,1.47225279060127,1331.9703622393,525.236004390779
561,0,5403,379.121,2.11695122005561,1374.04349435499,1038.14954654821
